海兔兽,海兔獸,海兔,海兔,海兔,再生能力很高。即使被鱼宝可梦咬断，也会在几小时内恢复原状哦。,再生能力很高。即使被魚寶可夢咬斷也會在幾小時內恢復原狀哦。,再生能力很高。即使被魚寶可夢咬斷，也會在幾小時內恢復原狀哦。,无形的浮游生物是它的主要食物。会到陆地上来，但原因尚不清楚。,牠的主要食物是無形的浮游生物。會到陸地上來，但原因尚不清楚。,無形的浮遊生物是它的主要食物。會到陸地上來，但原因尚不清楚。
双尾怪手,雙尾怪手,长尾,長尾,長尾,,,,,,
飘飘球,飄飄球,气球,氣球,氣球,据说会牵着年幼孩子的手，将其带去另一个世界。不喜欢身体重的孩子。,據說會牽著年幼孩子的手，將其帶去另一個世界。不喜歡身體重的孩子。,據說會牽著年幼孩子的手，將其帶去另一個世界。不喜歡身體重的孩子。,身体因某种原因弄破的话，就会伴随着呼喊一样的声音溢出魂魄来。,身體因某種原因破掉的話，就會伴隨著呼喊一樣的聲音溢出魂魄來。,身體因某種原因弄破的話，就會伴隨著呼喊一樣的聲音溢出魂魄來。
随风球,隨風球,热气球,熱氣球,熱氣球,曾经发生过乘着随风球外出旅行的男人就这么行踪不明的事件。,曾經發生過乘著隨風球出發旅行的男人就這樣失蹤的事件。,曾經發生過乘著隨風球外出旅行的男人就這麼行蹤不明的事件。,日暮时分飞行的大群随风球，即使一直盯着观察，也会在一不留神间消失。,日暮時分飛行的大群隨風球，即使一直盯著觀察，也會在一不留神間消失。,日暮時分飛行的大群隨風球，即使一直盯著觀察，也會在一不留神間消失。
卷卷耳,捲捲耳,兔子,兔子,兔子,,,,,,
长耳兔,長耳兔,兔子,兔子,兔子,,,,,,
梦妖魔,夢妖魔,魔法,魔法,魔法,不知从何处出现，碎碎念着咒文，施加诅咒，制造恐怖的幻象。,不知從何處出現，碎碎念著咒文，施加詛咒，製造恐怖的幻象。,不知從何處出現，碎碎念著咒文，施加詛咒，製造恐怖的幻象。,因为也会施加实现恋爱愿望的咒语，所以也有拼命寻找梦妖魔的人。,因為也會施加實現戀愛願望的咒語，所以也有不惜性命尋找夢妖魔的人。,因為也會施加實現戀愛願望的咒語，所以也有拚命尋找夢妖魔的人。
乌鸦头头,烏鴉頭頭,大头目,大頭目,大頭目,夜行性。只要鸣叫一声，就会有超过１００只的黑暗鸦跟班聚集起来。,夜行性。只要鳴叫一聲，就會有超過１００隻的黑暗鴉跟班聚集起來。,夜行性。只要鳴叫一聲，就會有超過１００只的黑暗鴉跟班聚集起來。,对于捕猎失败还有背叛了的黑暗鸦跟班们，无论天涯海角都会穷追过去处罚。,對於捕獵失敗還有背叛了的黑暗鴉跟班們，無論天涯海角都會窮追過去施以處罰。,對於捕獵失敗還有背叛了的黑暗鴉跟班們，無論天涯海角都會窮追過去處罰。
魅力喵,魅力喵,装乖,裝乖,裝乖,,,,,,
东施喵,東施喵,虎斑猫,虎斑貓,虎斑貓,,,,,,
铃铛响,鈴鐺響,铃铛,鈴鐺,鈴鐺,,,,,,
臭鼬噗,臭鼬噗,臭鼬,臭鼬,臭鼬,,,,,,
坦克臭鼬,坦克臭鼬,臭鼬,臭鼬,臭鼬,,,,,,
铜镜怪,銅鏡怪,青铜,青銅,青銅,,,,,,
青铜钟,青銅鐘,铜钟,銅鐘,銅鐘,,,,,,
盆才怪,盆才怪,盆栽,盆栽,盆栽,很怕水，所以生活在干燥的地方。因为周围绿色很少，所以相当醒目。,很怕水，所以生活在乾燥的地方。因為周圍綠色植物很少，所以相當顯眼。,很怕水，所以生活在乾燥的地方。因為周圍綠色很少，所以相當醒目。,会从眼睛排出体内多余的水分。该成分接近人类的汗液。,會從眼睛排出體內多餘的水分。該成分接近人類的汗液。,會從眼睛排出體內多餘的水分。該成分接近人類的汗液。
魔尼尼,魔尼尼,默剧,默劇,默劇,,,,,,
小福蛋,小福蛋,家家酒,家家酒,家家酒,腹部的袋子里装着白色的圆形石头。如果关系变好，也可能会分给你哦。,腹部的袋子裡裝著白色的圓形石頭。如果和牠變得友好，也可能會分一點給你哦。,腹部的袋子裡裝著白色的圓形石頭。如果關係變好，也可能會分給你哦。,因为很小，还不能生蛋。会寻找白白的圆圆的石头来作为替代。,因為很小，還不能生蛋。會尋找白白圓圓的石頭來代替。,因為很小，還不能生蛋。會尋找白白的圓圓的石頭來作為替代。
聒噪鸟,聒噪鳥,音符,音符,音符,,,,,,
花岩怪,花岩怪,封印,封印,封印,,,,,,
圆陆鲨,圓陸鯊,陆鲨,陸鯊,陸鯊,生活在因地热而温暖的洞窟里。即便如此，一旦变冷就会和伙伴们紧紧挨在一起。,生活在充滿地熱的溫暖洞窟裡。即便如此，一旦變冷就會和夥伴們緊緊靠在一起。,生活在因地熱而溫暖的洞窟裡。即便如此，一旦變冷就會和夥伴們緊緊挨在一起。,潜伏在地洞内，如果有猎物或敌人经过，就会扑出来咬住。有时会用力过猛牙齿豁掉。,潛伏在地洞內，如果有獵物或敵人經過，就會撲出來咬住。有時會用力過猛而咬壞牙齒。,潛伏在地洞內，如果有獵物或敵人經過，就會撲出來咬住。有時會用力過猛牙齒豁掉。
尖牙陆鲨,尖牙陸鯊,洞穴,洞穴,洞穴,偶尔蜕皮，鳞片会脱落。其成分中所含的药物成分可以让疲劳的身体活力四射。,偶爾脫皮，鱗片會脫落。含有其成分的藥可以讓疲勞的身體活力四射。,偶爾蛻皮，鱗片會脫落。其成分中所含的藥物成分可以讓疲勞的身體活力四射。,最喜欢闪闪发光的东西。一直呆在巢穴里，盯着宝石和捕捉到的小碎钻。,最喜歡閃閃發光的東西。會一直呆在巢穴裡盯著寶石和捕捉到的小碎鑽。,最喜歡閃閃發光的東西。一直呆在巢穴裡，盯著寶石和捕捉到的小碎鑽。
烈咬陆鲨,烈咬陸鯊,音速,音速,音速,以媲美喷气式飞机的高速来飞行。如果冲入鸟宝可梦的群体中，会就这么把整个群体都吞掉。,以媲美噴射機的速度高速飛行。如果衝入鳥寶可夢的群體中，會就直接把整個群體都吞掉。,以媲美噴氣式飛機的高速來飛行。如果沖入鳥寶可夢的群體中，會就這麼把整個群體都吞掉。,头上长着的２个突起物是起感应器作用的。前方很远处猎物的样子也能知道。,頭上長著的２個突起物是作為感應器的用途。就連遠處獵物的狀況也能察覺。,頭上長著的２個突起物是起感應器作用的。前方很遠處獵物的樣子也能知道。
小卡比兽,小卡比獸,大胃王,大胃王,大胃王,每天必须要吃和自重同等分量的食物。味道的好坏并不在意。,每天必須要吃和自身體重同等份量的食物。並不在意味道的好壞。,每天必須要吃和自重同等分量的食物。味道的好壞並不在意。,一旦找到看起来能吃的东西，就不管三七二十一先捡起来吞了。所以就这么一天天地变胖起来。,一旦找到看起來能吃的東西，就不管三七二十一先撿起來吞了。所以就這麼一天天地變胖起來。,一旦找到看起來能吃的東西，就不管三七二十一先撿起來吞了。所以就這麼一天天地變胖起來。
利欧路,利歐路,波纹,波紋,波紋,以“波导”这种波的形式观察人和宝可梦的感情，以及自然的样子。,以「波導」這種波的形式觀察人和寶可夢的感情，以及自然的樣子。,以「波導」這種波的形式觀察人和寶可夢的感情，以及自然的樣子。,能跑整整一晚上，是非常坚毅勤奋的家伙，不过仍然是毛头小子。,能跑整整一晚上，是非常堅毅努力的傢伙，不過仍然是毛頭小子。,能跑整整一晚上，是非常堅毅勤奮的傢伙，不過仍然是毛頭小子。
路卡利欧,路卡利歐,波导,波導,波導,不仅仅是读取，还获得了操控波导的能力。也会被用于战斗。,不僅僅是讀取，還獲得了操控波導的能力。也會用於戰鬥。,不僅僅是讀取，還獲得了操控波導的能力。也會被用於戰鬥。,能侦测到１公里开外生物的种类和心情。操纵波导以群体形式狩猎。,能察覺到１公里外生物的種類和心情。操縱波導以群體形式狩獵。,能偵測到１公里開外生物的種類和心情。操縱波導以群體形式狩獵。
沙河马,沙河馬,河马,河馬,河馬,,,,,,
河马兽,河馬獸,重量,重量,重量,,,,,,
钳尾蝎,鉗尾蠍,蝎子,蠍子,蠍子,,,,,,
龙王蝎,龍王蠍,蝎怪,蠍怪,蠍怪,,,,,,
不良蛙,不良蛙,毒击,毒擊,毒擊,,,,,,
毒骷蛙,毒骷蛙,毒击,毒擊,毒擊,,,,,,
尖牙笼,尖牙籠,捕虫,捕蟲,捕蟲,,,,,,
荧光鱼,螢光魚,飞翅鱼,飛翅魚,飛翅魚,粉红色的那部分皮肤会储存太阳光并发光。听说是用来做保护色的。,粉紅色的皮膚部分會儲存太陽光發光。聽說是用來做保護色的。,粉紅色的那部分皮膚會儲存太陽光並發光。聽說是用來做保護色的。,用２片尾鳍活力四射地跳跃。跳出海面的那一刻，会被长翅鸥叼走。,用２枚尾鰭活力充沛地跳躍。跳出海面的那一刻，會被長翅鷗叼走。,用２片尾鰭活力四射地跳躍。跳出海面的那一刻，會被長翅鷗叼走。
霓虹鱼,霓虹魚,霓虹,霓虹,霓虹,利用光来诱惑猎物靠近，但是作为天敌的凶猛鱼宝可梦也靠了过来。,利用光來引誘獵物靠近，但往往連天敵的兇猛魚寶可夢也引了過來。,利用光來誘惑獵物靠近，但是作為天敵的兇猛魚寶可夢也靠了過來。,栖息在海底的深海宝可梦。使用鳍在海底爬行，寻找爱吃的宝石海星。,棲息在海底的深海寶可夢。使用鰭在海底爬行，尋找愛吃的寶石海星。,棲息在海底的深海寶可夢。使用鰭在海底爬行，尋找愛吃的寶石海星。
小球飞鱼,小球飛魚,风筝,風箏,風箏,,,,,,
雪笠怪,雪笠怪,树冰,樹冰,樹冰,,,,,,
暴雪王,暴雪王,树冰,樹冰,樹冰,,,,,,
玛狃拉,瑪狃拉,钩爪,鉤爪,鈎爪,４～５只一组进行行动。在岩石和树木上留下记号，以团队合作捕杀猎物。,４～５隻一組行動。在岩石和樹木上留下記號，以團隊合作捕殺獵物。,４～５只一組進行行動。在岩石和樹木上留下記號，以團隊合作捕殺獵物。,生活在寒冷的地方，在阿罗拉以六尾和穿山鼠为主要食物。伙伴之间会认真地分配猎物。,生活在寒冷的地方，在阿羅拉以六尾和穿山鼠為主食。捕獲的獵物會和同伴們公平地分享。,生活在寒冷的地方，在阿羅拉以六尾和穿山鼠為主要食物。夥伴之間會認真地分配獵物。
自爆磁怪,自爆磁怪,磁场,磁場,磁場,从３个组件中放出磁力。经常有把飞向夜空的自爆磁怪错看成ＵＦＯ的报告。,從３個組件中放出磁力。經常出現把飛上夜空的自爆磁怪錯看成ＵＦＯ的報告。,從３個組件中放出磁力。經常有把飛向夜空的自爆磁怪錯看成ＵＦＯ的報告。,据说会一边在空中来回飞行，一边发送怪异电波和接收未知电波。,據說會一邊發送怪異電波一邊在空中四處飛行，接收未知的電波。,據說會一邊在空中來回飛行，一邊發送怪異電波和接收未知電波。
大舌舔,大舌舔,舔舔,舔舔,舔舔,,,,,,
超甲狂犀,超甲狂犀,钻锥,鑽錐,鑽錐,,,,,,
巨蔓藤,巨蔓藤,藤蔓状,藤蔓狀,藤蔓狀,,,,,,
电击魔兽,電擊魔獸,雷电,雷電,雷電,用尾巴尖尖按住敌人，输入高压电流。敌人瞬间就成黑炭了。,用尾巴尖端按住敵人，灌注高壓電流。敵人瞬間就變成黑炭了。,用尾巴尖尖按住敵人，輸入高壓電流。敵人瞬間就成黑炭了。,兴奋的时候会捶胸鸣叫。每到那时，电火花会飞溅，雷声会在四周回响。,興奮的時候會捶胸發出聲響。每次捶胸都會飛濺出電火花，雷聲會在四周回響。,興奮的時候會捶胸鳴叫。每到那時，電火花會飛濺，雷聲會在四周迴響。
鸭嘴炎兽,鴨嘴炎獸,爆炎,爆炎,爆炎,栖息在火山口。据说一座火山只有一对鸭嘴炎兽。,棲息在火山口。據說１座火山只有一對鴨嘴炎獸。,棲息在火山口。據說一座火山只有一對鴨嘴炎獸。,从手腕处发射出摄氏２０００度的火球。连射时手腕会稍稍熔化。,從手部前端發射出攝氏２０００度的火球。連發時手會稍稍熔化。,從手腕處發射出攝氏２０００度的火球。連射時手腕會稍稍熔化。
波克基斯,波克基斯,祝福,祝福,祝福,,,,,,
远古巨蜓,遠古巨蜓,勾蜓,勾蜓,勾蜓,,,,,,
叶伊布,葉伊布,新绿,新綠,新綠,比起动物，细胞构成更接近植物。用光合作用，就算不吃也能获得能量。,比起動物，細胞構成更接近植物。靠著光合作用，就算不吃東西也能獲得能量。,比起動物，細胞構成更接近植物。用光合作用，就算不吃也能獲得能量。,越是年幼的叶伊布，越是有冲鼻的青草香味。年老后就变成好像落叶的味道。,越是年幼的葉伊布，越是有刺鼻的青草味。年老後就會變成好像落葉的味道。,越是年幼的葉伊布，越是有沖鼻的青草香味。年老後就變成好像落葉的味道。
冰伊布,冰伊布,新雪,新雪,新雪,自由地控制体温，让大气中的水分冻结，卷起冰晶。,能自由地控制體溫，讓大氣中的水分凍結，捲起冰晶。,自由地控制體溫，讓大氣中的水分凍結，卷起冰晶。,把体毛冻得像锐利的冰柱那样尖之后，朝猎物冲撞过去。,冰凍體毛，讓其像銳利的冰柱那樣變尖之後，向著獵物衝撞。,把體毛凍得像銳利的冰柱那樣尖之後，朝獵物衝撞過去。
天蝎王,天蠍王,牙蝎,牙蠍,牙蠍,,,,,,
象牙猪,象牙豬,双牙,雙牙,雙牙,,,,,,
多边兽Ｚ,多邊獸Ｚ,虚拟,虛擬,虛擬,以更优秀的宝可梦为目标，好像新追加的程序状况不佳，动作很奇怪。,以成為更優秀的寶可夢為目標所新追加的程式好像狀況不佳，使得動作變得很奇怪。,以更優秀的寶可夢為目標，好像新追加的程序狀況不佳，動作很奇怪。,为了在异次元空间行动而更新了程序，但是其怪异的举动却很惹人注目。,以能夠在異次元空間活動為目標更新了程式，但是怪異的動作非常惹人注目。,為了在異次元空間行動而更新了程序，但是其怪異的舉動卻很惹人注目。
艾路雷朵,艾路雷朵,利刃,利刃,利刃,,,,,,
大朝北鼻,大朝北鼻,罗盘,羅盤,羅盤,因为会释放强大的磁力，所以导致附近的电器都变得无法使用。,因為會釋放強大的磁力，導致附近的電器都變得無法使用。,因為會釋放強大的磁力，所以導致附近的電器都變得無法使用。,可以本体不动，自由操纵被称为小朝北鼻的３个部件来捕捉猎物。,可以本體不動，自由操縱被稱為小朝北鼻的３個組件來捕捉獵物。,可以本體不動，自由操縱被稱為小朝北鼻的３個部件來捕捉獵物。
黑夜魔灵,黑夜魔靈,抓握,抓握,抓握,,,,,,
雪妖女,雪妖女,雪国,雪國,雪國,用冷气把中意的人类或宝可梦都冻起来。然后带回巢穴当装饰用。,會用寒氣把喜歡的人類或寶可夢都凍結起來，然後帶回巢穴當成裝飾。,用冷氣把中意的人類或寶可夢都凍起來。然後帶回巢穴當裝飾用。,在雪山遇难的女性魂魄附体在冰柱上。喜欢吃男性的魂魄。,在雪山遇難的女性魂魄附身在冰柱上。喜歡吃男性的魂魄。,在雪山遇難的女性魂魄附體在冰柱上。喜歡吃男性的魂魄。
洛托姆,洛托姆,等离子,等離子,等離子,,,,,,
由克希,由克希,知识,知識,知識,,,,,,
艾姆利多,艾姆利多,感情,感情,感情,,,,,,
亚克诺姆,亞克諾姆,意志,意志,意志,,,,,,
帝牙卢卡,帝牙盧卡,时间,時間,時間,,,,,,
帕路奇亚,帕路奇亞,空间,空間,空間,,,,,,
席多蓝恩,席多藍恩,火山口,火山口,火山口,,,,,,
雷吉奇卡斯,雷吉奇卡斯,巨大,巨大,巨大,,,,,,
骑拉帝纳,騎拉帝納,反抗,反抗,反抗,,,,,,
克雷色利亚,克雷色利亞,新月,新月,新月,,,,,,
霏欧纳,霏歐納,海洋,海洋,海洋,,,,,,
玛纳霏,瑪納霏,回游,洄游,回遊,,,,,,
达克莱伊,達克萊伊,暗黑,暗黑,暗黑,,,,,,
谢米,謝米,感谢,感謝,感謝,,,,,,
阿尔宙斯,阿爾宙斯,创造,創造,創造,,,,,,
比克提尼,比克提尼,胜利,勝利,勝利,,,,,,
藤藤蛇,藤藤蛇,草蛇,草蛇,草蛇,,,,,,
青藤蛇,青藤蛇,草蛇,草蛇,草蛇,,,,,,
君主蛇,君主蛇,皇家,皇家,皇家,,,,,,
暖暖猪,暖暖豬,火猪,火豬,火豬,,,,,,
炒炒猪,炒炒豬,火猪,火豬,火豬,,,,,,
炎武王,炎武王,大火猪,大火豬,大火豬,,,,,,
水水獭,水水獺,海獭,海獺,海獺,,,,,,
双刃丸,雙刃丸,修行,修行,修行,,,,,,
大剑鬼,大劍鬼,威严,威嚴,威嚴,,,,,,
探探鼠,探探鼠,放哨,放哨,放哨,,,,,,
步哨鼠,步哨鼠,警戒,警戒,警戒,,,,,,
小约克,小約克,小狗,小狗,小狗,因为不会汪汪汪地叫个不停，所以对于住在公寓里的训练家是人气很高的宝可梦。,因為不會汪汪汪地叫個不停，所以很受住公寓的訓練家們的歡迎。,因為不會汪汪汪地叫個不停，所以對於住在公寓裡的訓練家是人氣很高的寶可夢。,覆盖着脸部的毛拥有雷达的功能，用来探索战斗对手的样子。,覆蓋著臉部的毛擁有雷達的功能，用來探測戰鬥對手的狀況。,覆蓋著臉部的毛擁有雷達的功能，用來探索戰鬥對手的樣子。
哈约克,哈約克,忠犬,忠犬,忠犬,黑色的体毛非常坚硬，会不断长出。是要花修剪费，很费事的宝可梦。,黑色的體毛非常堅硬，且會不斷長出，需要花錢修剪，是很費事的寶可夢。,黑色的體毛非常堅硬，會不斷長出。是要花修剪費，很費事的寶可夢。,对主人的命令绝对服从。但绝对不会听看起来地位不如它的对手所说的话。,會忠實地聽從主人的命令。但絕對不聽自己看不起的人所說的話。,對主人的命令絕對服從。但絕對不會聽看起來地位不如它的對手所說的話。
长毛狗,長毛狗,宽大,寬大,寬大,聪明温厚而勇敢。是救援队队员们可以信赖的伙伴。,聰明溫厚而勇敢。是深受救援隊隊員們信賴的好夥伴。,聰明溫厚而勇敢。是救援隊隊員們可以信賴的夥伴。,很聪明，且不用担心会朝人猛扑过来，所以也有家长会把保护孩子的任务交给它。,很聰明，不用擔心牠會襲擊人，所以也有家長會把保護孩子的任務交給牠。,很聰明，且不用擔心會朝人猛撲過來，所以也有家長會把保護孩子的任務交給它。
扒手猫,扒手貓,坏心眼,壞心眼,壞心眼,,,,,,
酷豹,酷豹,冷酷,冷酷,冷酷,,,,,,
花椰猴,花椰猴,草猴,草猴,草猴,,,,,,
花椰猿,花椰猿,刺猴,刺猴,刺猴,,,,,,
爆香猴,爆香猴,高温,高溫,高溫,,,,,,
爆香猿,爆香猿,火花,火花,火花,,,,,,
冷水猴,冷水猴,泼水,潑水,潑水,,,,,,
冷水猿,冷水猿,放水,放水,放水,,,,,,
食梦梦,食夢夢,食梦,食夢,食夢,,,,,,
梦梦蚀,夢夢蝕,半梦半醒,半夢半醒,半夢半醒,,,,,,
豆豆鸽,豆豆鴿,小鸽,小鴿,小鴿,,,,,,
咕咕鸽,咕咕鴿,野鸽,野鴿,野鴿,,,,,,
高傲雉鸡,高傲雉雞,自尊心,自尊心,自尊心,,,,,,
斑斑马,斑斑馬,带电,帶電,帶電,,,,,,
雷电斑马,雷電斑馬,雷电,雷電,雷電,,,,,,
石丸子,石丸子,地幔,地幔,地幔,在地下的最深处诞生。会与亲缘相近的小拳石和小碎钻较量硬度。,在地下的最深處誕生。會和血緣相近的小拳石還有小碎鑽互相較量硬度。,在地下的最深處誕生。會與親緣相近的小拳石和小碎鑽較量硬度。,六角形的空洞是耳朵。会朝着声音响起的方向走过去，但声音一旦停止就迷惘地跌倒。,六角形的空洞是耳朵。會朝著聲音響起的方向走過去，但聲音一旦停止便會迷惘地跌倒。,六角形的空洞是耳朵。會朝著聲音響起的方向走過去，但聲音一旦停止就迷惘地跌倒。
地幔岩,地幔岩,矿石,礦石,礦石,橙色的结晶是能量块。一块结晶可提供１００辆翻斗车所需的燃料。,橙色的結晶是能量塊。一塊結晶可提供１００輛大卡車所需的燃料。,橙色的結晶是能量塊。一塊結晶可提供１００輛翻斗車所需的燃料。,在洞窟里寻找地下水。对水本身不是很适应，所以都是一点点慢慢舔。,在洞窟裡尋找地下水。對水的抵抗力並不好，所以都是一點一點慢慢舔。,在洞窟裡尋找地下水。對水本身不是很適應，所以都是一點點慢慢舔。
庞岩怪,龐岩怪,高压,高壓,高壓,从太阳光线中造出来的能量弹威力巨大。但是晚上和雨天无法射击。,利用太陽光製造出來的能量彈威力強大。但是晚上和雨天都無法發射。,從太陽光線中造出來的能量彈威力巨大。但是晚上和雨天無法射擊。,因为拥有相当大的马力，所以是深受建设相关人员喜爱，被选作同伴的宝可梦。,因為擁有相當大的馬力，所以建築相關人員很喜歡選擇這個寶可夢當拍檔。,因為擁有相當大的馬力，所以是深受建設相關人員喜愛，被選作夥伴的寶可夢。
滚滚蝙蝠,滾滾蝙蝠,蝙蝠,蝙蝠,蝙蝠,,,,,,
心蝙蝠,心蝙蝠,求爱,求愛,求愛,,,,,,
螺钉地鼠,螺釘地鼠,鼹鼠,鼴鼠,鼴鼠,,,,,,
龙头地鼠,龍頭地鼠,地底,地底,地底,,,,,,
差不多娃娃,差不多娃娃,听力,聽力,聽力,,,,,,
搬运小匠,搬運小匠,筋骨,筋骨,筋骨,,,,,,
铁骨土人,鐵骨土人,筋骨,筋骨,筋骨,,,,,,
修建老匠,修建老匠,筋骨,筋骨,筋骨,,,,,,
圆蝌蚪,圓蝌蚪,蝌蚪,蝌蚪,蝌蚪,,,,,,
蓝蟾蜍,藍蟾蜍,震动,震動,震動,,,,,,
蟾蜍王,蟾蜍王,震动,震動,震動,,,,,,
投摔鬼,投摔鬼,柔道,柔道,柔道,,,,,,
打击鬼,打擊鬼,空手道,空手道,空手道,,,,,,
虫宝包,蟲寶包,裁缝,裁縫,裁縫,,,,,,
宝包茧,寶包繭,足不出叶,足不出葉,足不出葉,,,,,,
保姆虫,保母蟲,育儿,育兒,育兒,,,,,,
百足蜈蚣,百足蜈蚣,蜈蚣,蜈蚣,蜈蚣,,,,,,
车轮球,車輪毬,茧蜈蚣,繭蜈蚣,繭蜈蚣,,,,,,
蜈蚣王,蜈蚣王,巨蜈蚣,巨蜈蚣,巨蜈蚣,,,,,,
木棉球,木棉球,棉球,棉球,棉球,找到伙伴后就会贴上去。贴得太多的话，有时候看上去就像积雨云。,找到夥伴後就會黏過去。黏得太多的話，有時候看上去就像積雨雲。,找到夥伴後就會貼上去。貼得太多的話，有時候看上去就像積雨雲。,使用木棉球吐出的棉花制作而成的枕头和被褥是又轻又透气的高级商品。,使用木棉球吐出的棉花製作而成的枕頭和被褥是又輕又透氣的高級商品。,使用木棉球吐出的棉花製作而成的枕頭和被褥是又輕又透氣的高級商品。
风妖精,風妖精,风隐,風隱,風隱,乘着风侵入民居。把房间里弄得满是棉花后，咯咯咯地笑着离去。,乘著風侵入民居。把房間裡弄得滿是棉絮後，就會嘻嘻哈哈地笑著離去。,乘著風侵入民居。把房間裡弄得滿是棉花後，咯咯咯地笑著離去。,乘着风出现，但如果风力过强，头上的棉花就会被风扯掉。,乘著風出現，但如果風力過強，頭上的棉花就會被風扯掉。,乘著風出現，但如果風力過強，頭上的棉花就會被風扯掉。
百合根娃娃,百合根娃娃,根茎,根莖,根莖,头上的叶子苦得让人头晕眼花，但是对疲惫的身体很有效果。如果煎服饮用会更有效。,頭上的葉子味道苦得讓人頭昏，但是對疲倦的身體很有效果。如果煎服飲用會更有效。,頭上的葉子苦得讓人頭暈眼花，但是對疲憊的身體很有效果。如果煎服飲用會更有效。,如果时不时修剪叶子，就会长成圆鼓鼓很华丽的样子。,如果偶爾修剪葉子，就會長成圓鼓鼓很華麗的樣子。,如果時不時修剪葉子，就會長成圓鼓鼓很華麗的樣子。
裙儿小姐,裙兒小姐,花饰,花飾,花飾,无论花多少工夫和金钱，比起借助人工手段让它开放，在野外绽放的花更美。,無論花多少功夫和金錢，比起借助人工手段培育出的花，在野外綻放的花更美。,無論花多少工夫和金錢，比起借助人工手段讓它開放，在野外綻放的花更美。,一旦找到了♂作为同伴，美丽的花就会渐渐黯淡，变得枯萎。,一旦和♂成為伴侶，美麗的花就會漸漸黯淡，變得枯萎。,一旦找到了♂作為夥伴，美麗的花就會漸漸黯淡，變得枯萎。
野蛮鲈鱼,野蠻鱸魚,粗暴,粗暴,粗暴,,,,,,
黑眼鳄,黑眼鱷,沙漠鳄鱼,沙漠鱷魚,沙漠鱷魚,潜藏在沙中像游泳一样移动。是为了不被敌人发现和不让体温下降而采取的机智行为。,潛藏在沙中像游泳一樣移動。這是種兼具不被敵人發現和保持體溫效果的生存智慧。,潛藏在沙中像游泳一樣移動。是為了不被敵人發現和不讓體溫下降而採取的機智行為。,把身体潜藏在沙子中，一口吃掉在上面行走的猎物的脚。最喜欢吃的东西是大颚蚁。,把身體潛藏在沙子中，一口吃掉在上面行走的獵物的腳。最喜歡吃的東西是大顎蟻。,把身體潛藏在沙子中，一口吃掉在上面行走的獵物的腳。最喜歡吃的東西是大顎蟻。
混混鳄,混混鱷,沙漠鳄鱼,沙漠鱷魚,沙漠鱷魚,数只成群后行动。群体的中心大多都是♀，♂们会收集食物。,通常以數隻為單位成群行動。群體的中心大多都是♀，♂們負責收集食物。,數隻成群後行動。群體的中心大多都是♀，♂們會收集食物。,多亏了盖住眼睛的特殊膜，即使在深夜也能把周围看得一清二楚。,多虧蓋住眼睛的特殊膜，即使在深夜也能把周圍看得一清二楚。,多虧了蓋住眼睛的特殊膜，即使在深夜也能把周圍看得一清二楚。
流氓鳄,流氓鱷,威吓,威嚇,威嚇,拥有特殊的双眼，即使在沙暴中也能发现前方５０公里处的小猎物。,擁有特殊的雙眼，即使在沙暴中也能發現前方５０公里處的小獵物。,擁有特殊的雙眼，即使在沙暴中也能發現前方５０公里處的小獵物。,用强力的颚咬住后，就这么拼命扭转身体，将猎物切断。,用強力的顎咬住後，狠狠地扭動身體，將獵物切斷。,用強力的顎咬住後，就這麼拚命扭轉身體，將獵物切斷。
火红不倒翁,火紅不倒翁,不倒翁,不倒翁,不倒翁,,,,,,
达摩狒狒,達摩狒狒,爆燃,爆燃,爆燃,,,,,,
沙铃仙人掌,沙鈴仙人掌,仙人掌,仙人掌,仙人掌,,,,,,
石居蟹,石居蟹,石居,石居,石居,,,,,,
岩殿居蟹,岩殿居蟹,岩居,岩居,岩居,,,,,,
滑滑小子,滑滑小子,蜕皮,蛻皮,蛻皮,,,,,,
头巾混混,頭巾混混,恶党,惡黨,惡黨,,,,,,
象征鸟,象徵鳥,似鸟,似鳥,似鳥,,,,,,
哭哭面具,哭哭面具,魂,魂,魂,,,,,,
死神棺,死神棺,棺木,棺木,棺木,,,,,,
原盖海龟,原蓋海龜,古代龟,古代龜,古代龜,根据对其骨骼的调查结果，它似乎能潜到大约１０００米的深海之中。,根據對其骨骼的調查結果，牠好像能潛水到大約１０００米的深海之中。,根據對其骨骼的調查結果，它似乎能潛到大約１０００米的深海之中。,据说是大部分龟宝可梦的祖先。曾经生活在大约１亿年前的温暖大海里。,據說是大部分龜寶可夢的祖先。曾經生活在大約１億年前的溫暖大海裡。,據說是大部分龜寶可夢的祖先。曾經生活在大約１億年前的溫暖大海裡。
肋骨海龟,肋骨海龜,古代龟,古代龜,古代龜,为了形成结实的甲壳，会把猎物的硬壳和骨头都整个嚼碎了吃下去。,為了形成結實的甲殼，會把獵物的硬殼和骨頭整個嚼碎後吃下去。,為了形成結實的甲殼，會把獵物的硬殼和骨頭都整個嚼碎了吃下去。,在大海和陆地两个地方活动。将陆地的猎物拖入海中后杀死。,在大海和陸地兩個地方活動。會將陸地的獵物拖入海中後殺死。,在大海和陸地兩個地方活動。將陸地的獵物拖入海中後殺死。
